2333.60 ( 4516.89    7.94   0.270) | 1278.278 |  810.872 1241.318 1344.965 1381.161 1272.989 1309.767 1300.738 1294.504 1289.594 1285.510 1282.059 1279.442 1276.928 1274.754 1272.118 1270.159 1268.878 1268.856 1264.956 1261.808 1263.707 1260.872 1253.204 1240.777 1224.676 1226.605 1222.562 1237.538  900.259  916.638 1147.419 1252.625 1254.775 33
2333.30 ( 6697.71    6.83   0.107) |  837.804 |  547.168  753.049  921.717  879.474  869.061  860.609  854.698  850.107  846.563  843.707  841.623  839.895  838.508  837.142  836.351  835.616  835.223  835.264  834.130  834.026  833.323  832.666  826.950  832.141  828.268  819.571  815.872  818.194  729.025  740.942  746.562 31
2333.00 ( 7525.41    6.85   0.080) |  684.929 |  283.952  667.672  755.507  742.734  682.718  692.801  692.791  691.287  689.571  687.830  686.445  684.941  683.751  682.338  682.213  680.758  679.800  678.721  676.718  674.614  676.328  671.111  645.727  675.639  663.829  667.452  636.477  640.435 28
2332.70 ( 5626.55    7.66   0.121) | 1056.467 |  556.948  975.272 1199.698 1133.119 1148.141 1115.802 1099.458 1088.261 1080.029 1073.958 1069.043 1065.132 1062.325 1059.762 1058.588 1057.039 1055.596 1054.076 1052.651 1052.942 1054.693 1053.506 1052.538 1054.134 1053.379 1049.856 1045.678 1046.294 1054.253 1051.872 1052.439 1052.935 32
2332.40 ( 5344.20    7.80   0.162) | 1101.408 |  535.607  916.176 1198.197 1180.508 1212.988 1156.724 1142.187 1131.398 1123.304 1117.270 1112.483 1108.689 1105.960 1103.472 1102.370 1100.957 1098.678 1097.090 1096.094 1094.754 1096.791 1095.305 1095.536 1095.123 1095.451 1076.680 1093.232 1066.071 1069.046  800.877 30
2332.10 ( 6511.97    7.61   0.142) |  871.044 |  579.746 1019.233  948.548  963.877  958.238  888.879  835.579  853.026  859.195  862.232  864.036  865.093  865.752  866.220  866.593  867.204  866.396  866.341  865.942  864.997  865.685  863.048  859.437  855.728  854.665  817.162  715.411  150.909  804.768 29
2331.80 ( 6093.68    8.26   0.110) |  982.648 |  536.848 1098.849 1066.866 1027.078 1014.274  993.696  993.295  990.896  988.585  986.786  985.153  984.181  983.307  982.418  981.905  981.731  981.367  980.773  980.345  979.402  979.082  978.666  978.598  978.009  979.278  977.706  974.261  974.757  981.212  977.796  979.770  982.221  980.877  968.690 34
2331.50 ( 6337.40    8.71   0.086) |  916.274 |  559.927  966.513 1010.810  973.178  962.596  924.254  931.308  928.657  925.863  923.518  921.386  919.740  918.508  917.412  916.553  915.809  915.281  914.359  914.036  912.982  912.847  912.841  913.773  912.913  911.391  910.789  910.551  909.163  915.548  914.368  916.377  916.363  916.140  916.243  822.218 35
2331.20 ( 6493.32    8.86   0.074) |  899.013 |  475.010  989.123  945.440  907.959  906.882  904.994  903.319  901.939  900.868  899.951  899.297  898.746  898.381  898.063  897.721  897.422  897.153  896.810  896.168  895.856  895.803  895.566  895.518  896.164  894.999  893.935  894.050  892.474  889.603  872.224  871.547  880.735  825.546  632.481 34
2330.90 ( 6169.93    8.62   0.151) |  980.051 |  540.469 1090.522 1062.861 1057.602  979.950  885.459  927.670  942.850  951.610  957.047  960.917  963.633  965.860  967.097  967.946  968.720  969.011  970.123  969.528  968.873  967.187  967.303  964.233  968.206  966.756  964.402  964.264  958.811  932.093 1020.989 30
2330.60 ( 4457.16    8.81   0.215) | 1326.839 |  908.504 1201.786 1453.381 1456.538 1393.367 1408.447 1391.234 1375.738 1364.619 1355.927 1348.996 1342.984 1338.386 1334.107 1329.907 1326.915 1323.322 1321.456 1318.292 1314.402 1310.565 1312.543 1308.335 1301.009 1294.184 1309.298 1316.108 1323.589 1326.496 1326.521 1326.712 1326.730 1322.251 1322.719 1323.138 1323.513 36
2330.30 ( 4904.23    7.66   0.298) | 1205.409 |  781.842 1118.570 1235.568 1255.108 1258.586 1248.268 1239.739 1234.076 1209.374 1210.820 1209.092 1206.972 1205.158 1203.169 1201.416 1199.693 1198.049 1196.210 1194.820 1190.622 1186.097 1181.322 1174.061 1164.818 1130.692 1110.322 1137.510 1186.001 1180.712 1134.998  784.697 1083.397 1205.549 1205.520 1205.497 35
2330.00 ( 8730.60    6.43   0.039) |  398.341 |  126.554  442.026  379.556  426.196  415.660  410.830  407.519  404.963  402.924  401.469  400.165  399.232  398.456  397.932  397.652  397.488  397.311  398.225  398.249  398.149  396.873  394.421  396.559  397.203  396.163  390.414  396.244 27
2329.70 ( 7947.08    6.51   0.065) |  564.697 |  183.267  433.887  592.230  580.929  576.229  573.536  571.190  569.105  567.325  566.095  564.892  564.024  563.177  562.993  563.239  563.019  563.023  563.411  563.166  563.431  563.088  560.792  561.091  555.998  550.311  558.348  548.210 27
2329.40 ( 6566.17    7.07   0.092) |  831.081 |  390.603  755.732  918.662  904.250  886.589  871.664  860.887  852.826  846.614  841.947  838.415  835.624  833.209  831.729  830.939  829.257  827.985  828.353  828.229  828.899  828.864  826.057  824.492  827.268  831.091  830.934  830.393  831.038  830.900  830.752 30
2329.10 ( 6155.61    7.88   0.098) |  912.140 |  511.555  867.719  968.266  973.120  951.976  939.227  932.088  926.865  922.839  919.786  917.465  915.419  913.818  912.537  911.803  911.047  910.672  910.327  910.317  909.556  909.675  908.486  910.537  911.042  911.289  909.734  904.337  891.860  886.906  848.912  686.815  912.058  912.078  911.925 34
2328.80 ( 5969.14    8.86   0.135) |  976.553 |  476.374 1109.467 1086.996 1067.203 1007.099  896.951  945.031  957.028  963.059  966.285  968.325  969.473  970.361  970.785  971.323  971.395  971.783  971.808  971.682  971.674  971.374  970.894  970.119  968.537  967.340  963.288  960.367  954.247  948.449  941.928  866.652  827.242  926.368  965.629  935.229  885.595  966.475 37
2328.50 ( 5376.36    9.24   0.137) | 1104.997 |  796.545 1186.508 1228.014 1139.065 1144.536 1140.837 1156.085 1147.067 1089.620 1102.629 1104.757 1105.118 1105.100 1104.755 1104.648 1104.244 1103.800 1103.500 1102.688 1102.424 1101.263 1100.748 1098.936 1096.559 1093.368 1088.735 1083.610 1091.229 1088.887 1088.983 1066.218 1016.169 1090.780 1100.836 1102.258 1079.460 1077.784 1104.887 1104.380 1104.561 1104.688 41
2328.20 ( 5090.87    8.77   0.158) | 1163.555 |  744.314 1157.508 1294.135 1289.443 1238.742 1190.421 1147.496 1157.667 1160.220 1161.069 1161.161 1161.027 1160.941 1160.900 1160.906 1160.802 1160.192 1159.681 1159.342 1158.566 1157.807 1158.012 1156.981 1153.999 1147.789 1146.462 1138.323 1135.610 1134.192 1094.636  770.760  793.040 1135.773  680.243 34
2327.90 ( 4380.59    8.15   0.279) | 1301.484 |  928.040 1232.261 1307.246 1323.121 1341.638 1327.516 1318.423 1311.650 1306.260 1301.987 1298.629 1313.995 1309.104 1305.890 1303.243 1301.214 1299.412 1297.367 1296.466 1294.235 1293.259 1292.961 1285.854 1271.128 1232.141 1270.344 1269.906 1264.731 1247.830 1239.596  597.169 31
2327.60 ( 5717.22    6.74   0.211) |  986.226 |  639.008  811.715 1020.065 1041.728 1081.882  988.940  995.789  994.204  991.280  988.240  985.328  982.973  979.933  978.231  975.581  972.367  974.162  971.252  971.400  971.016  968.605  972.440  952.997  917.388  831.264  946.473  963.809 27
2327.30 ( 6375.39    6.83   0.113) |  867.581 |  469.539  723.890 1109.231  930.987  909.857  897.867  889.517  883.243  878.511  874.550  871.596  869.348  867.446  866.132  864.976  864.694  864.426  864.540  864.935  865.315  864.791  865.051  865.120  865.765  863.112  862.223  864.486  847.001  756.948  849.800 30
2327.00 ( 6162.14    7.28   0.139) |  940.140 |  591.882  879.518  937.985 1017.519  961.386  956.170  952.075  948.729  945.923  943.256  941.443  939.642  938.083  937.274  936.238  935.973  935.873  935.488  936.507  937.744  936.091  935.235  933.309  930.330  924.528  877.707  877.528  856.087 28
2326.70 ( 5587.75    7.73   0.123) | 1066.554 |  614.593  946.691 1106.148 1229.052 1122.944 1106.821 1095.801 1087.814 1081.736 1077.220 1073.668 1070.786 1068.353 1066.819 1065.405 1065.481 1064.996 1064.560 1064.399 1065.306 1064.833 1065.095 1064.994 1063.731 1064.434 1063.621 1061.606 1055.946 1011.955  641.311  641.311 31
2326.40 ( 6139.16    7.80   0.097) |  941.062 |  488.482  917.920 1092.383 1047.420 1013.401  983.624  973.893  965.734  959.335  954.522  950.844  947.883  945.499  943.620  941.685  941.152  940.263  939.265  938.486  939.161  939.440  939.388  939.277  937.168  938.286  941.292  941.159  941.119  941.040  933.580  938.019  940.616  940.687 33
2326.10 ( 5160.87    8.23   0.206) | 1148.375 |  698.103 1141.434 1189.651 1236.698 1208.844 1146.094 1151.787 1152.607 1151.999 1150.859 1149.747 1148.528 1147.462 1146.297 1144.767 1143.957 1142.361 1140.503 1140.528 1139.626 1137.104 1134.780 1133.152 1127.437 1122.367 1116.318 1099.333 1093.982 1102.564 1039.400  307.787 31
2325.80 ( 6010.27    8.05   0.173) |  980.522 |  660.355 1044.585 1052.365 1067.148 1042.047  982.679  953.384  968.390  973.645  976.089  977.201  977.738  977.840  977.860  977.704  977.633  977.300  976.553  976.429  975.515  974.576  973.059  970.401  969.559  966.417  958.822  940.491  904.703  851.800  847.367  823.967  916.248  962.241  943.449  919.372 35
2325.50 ( 8745.66    7.56   0.082) |  396.924 |  262.642  518.334  397.008  320.753  232.774  335.001  357.515  369.527  376.881  381.966  385.629  388.243  390.398  391.963  392.932  393.685  394.473  394.897  395.189  395.336  395.444  395.356  395.552  395.675  395.002  394.195  382.333  341.538  269.283  181.489  394.975  396.051 32
2325.20 ( 7676.85    7.97   0.085) |  628.147 |  378.185  762.571  777.749  720.636  646.069  572.579  598.744  608.853  614.119  617.343  619.571  620.934  622.311  623.302  623.606  623.991  624.833  625.220  625.489  625.542  626.304  626.648  626.828  627.037  626.325  623.732  621.440  597.981  581.969  139.808  403.594  604.600  628.000  627.530 34
2324.90 ( 6705.64    8.07   0.136) |  864.154 |  516.762  755.032  972.915 1005.030  919.088  914.879  909.614  904.978  850.599  861.857  863.465  863.133  862.660  862.203  861.275  860.838  860.467  859.993  859.878  859.722  860.031  861.092  858.932  858.700  855.884  845.707  850.907  817.855  859.129  850.774  849.760  836.548  863.761  863.155  863.960 35
2324.60 ( 6524.77    7.95   0.138) |  901.444 |  619.800  860.491  980.672  996.601  984.104  879.738  905.896  908.237  907.637  906.147  904.590  902.872  901.149  900.388  898.987  897.873  897.670  896.428  895.033  895.752  895.187  896.537  892.575  891.525  886.929  882.664  871.646  876.093  878.586  849.666  894.744  853.348  856.722 33
2324.30 ( 7137.88    7.57   0.131) |  755.532 |  368.328  756.156  819.073  684.796  729.852  740.126  745.188  747.883  749.458  750.172  750.568  750.706  750.689  750.854  750.645  750.515  750.627  750.087  749.804  750.003  749.341  750.250  748.801  746.991  742.214  747.211  739.949  743.854  693.695  330.613  512.088 31
2324.00 ( 8174.72    7.17   0.056) |  560.528 |  220.512  500.814  619.235  560.963  565.416  565.590  564.905  563.898  562.879  561.764  560.967  560.347  559.878  559.527  559.050  559.061  559.142  558.616  558.780  558.775  558.401  557.974  558.640  557.638  555.713  556.480  549.786  557.395  557.062  515.175 30
2323.70 ( 5628.87    8.73   0.184) | 1127.944 |  718.883 1013.179 1099.287 1273.936 1232.343 1209.337 1196.061 1131.339 1142.831 1141.555 1139.007 1136.222 1133.517 1131.217 1129.168 1126.998 1125.550 1123.009 1121.658 1120.640 1119.524 1118.987 1118.072 1116.853 1115.642 1116.804 1111.769 1112.295 1105.381 1109.877  992.647 1100.944 1115.799 1116.979 1118.040 1029.300 1126.013 1126.250 38
2323.40 ( 6399.91    8.85   0.103) |  936.574 |  572.779 1047.218 1009.256 1031.118 1014.517  935.077  943.460  944.303  943.423  942.163  940.937  939.546  938.339  937.450  936.705  935.708  935.036  934.390  933.746  933.543  933.613  933.916  933.192  931.905  930.978  930.351  929.207  928.556  925.352  924.416  895.169  910.156  900.060  906.676  933.982  931.146  878.234  934.060 38
2323.10 ( 7469.62    8.07   0.071) |  660.850 |  378.414  796.799  678.512  697.375  701.746  703.130  609.500  640.722  648.684  652.496  654.793  656.140  657.071  657.858  658.280  658.578  658.634  658.709  658.738  658.881  658.994  658.792  658.587  657.869  655.448  654.414  649.443  640.035  634.637  563.883  649.804  657.588  654.313  428.680  660.615  660.657 36
2322.80 ( 7331.68    8.04   0.066) |  707.291 |  431.627  770.856  739.142  581.310  687.275  696.742  700.721  702.730  703.852  704.565  705.034  705.428  705.717  705.943  706.108  706.114  706.136  706.228  706.131  706.355  706.235  706.174  706.442  706.797  706.573  706.292  704.918  703.789  700.182  698.155  699.944  699.781  680.400 33
2322.50 ( 6185.77    8.68   0.092) |  995.176 |  728.211 1010.283 1143.684 1130.210 1069.012 1011.291 1013.836 1010.983 1007.860 1005.079 1002.668 1000.866  999.343  997.908  997.050  995.993  995.158  994.618  993.765  993.746  994.212  993.798  993.203  993.231  992.684  991.305  988.824  989.053  986.072  985.929  963.357  968.778  923.339  979.303  967.810  402.583 36
2322.20 ( 5335.13    8.67   0.142) | 1146.680 |  567.625 1250.688 1251.431 1263.826 1258.650 1236.984 1189.567 1155.011 1156.243 1155.027 1153.200 1151.627 1150.152 1148.970 1147.823 1147.054 1145.850 1145.005 1144.332 1144.550 1143.699 1143.343 1141.640 1140.476 1136.841 1138.247 1135.801 1130.412 1122.764 1091.480  908.683 1055.130 1132.389 1133.735 1127.297  597.323 36
2321.90 ( 6233.58    7.92   0.127) |  946.186 |  531.196  883.655 1077.887 1010.708 1001.055  924.492  939.659  943.022  943.572  943.768  943.362  942.996  942.769  942.999  942.867  943.143  942.247  942.341  942.434  942.589  942.107  941.448  942.319  941.564  937.495  941.389  938.998  935.095  931.577  850.690  914.474 31
2321.60 ( 6539.01    8.76   0.113) |  899.517 |  498.918  921.631  916.512 1010.115  955.704  955.721  854.285  876.611  883.900  887.913  889.778  891.040  891.983  892.668  893.331  893.064  893.067  893.738  893.704  893.631  895.376  894.546  895.208  894.664  893.551  892.255  890.088  888.985  891.095  862.479  878.010  359.330  864.881 33
2321.30 ( 6768.97    9.42   0.037) |  837.401 |  530.207  924.191  901.869  878.742  865.818  857.668  852.203  848.390  845.616  843.627  842.032  840.926  840.148  839.520  839.133  838.582  838.386  838.284  838.125  838.080  838.088  837.973  837.853  837.741  837.703  837.657  837.558  837.551  837.547  837.508  837.427  837.479  837.435  837.386  837.217  837.411  837.128  837.314  837.147 39
2321.00 ( 5679.35   10.27   0.059) | 1052.649 |  539.057 1067.614 1216.964 1148.009 1128.268 1108.381 1095.204 1085.515 1078.362 1072.763 1068.508 1065.126 1062.524 1060.416 1058.881 1057.206 1056.519 1055.904 1055.482 1054.784 1054.280 1053.812 1053.222 1052.634 1052.396 1051.710 1049.034 1046.891 1049.511 1051.549 1052.551 1052.916 1052.852 1050.170 1052.835 1052.776 1052.775 1052.797 1052.735 1052.663 40
2320.70 ( 5337.71   10.64   0.087) | 1126.621 |  742.033 1076.572 1292.573 1234.562 1206.671 1190.173 1150.092 1149.066 1144.916 1140.992 1137.884 1135.560 1133.073 1130.844 1129.393 1128.112 1126.953 1126.470 1126.460 1125.245 1124.133 1124.499 1124.065 1124.046 1123.371 1123.052 1118.832 1114.980 1115.578 1113.000 1114.664 1126.541 1125.670 1122.634 1126.907 1126.841 1126.465 1126.395 38
2320.40 ( 6303.80   10.08   0.042) |  925.292 |  625.739  931.442 1089.977 1031.940  925.492  936.838  935.906  933.754  932.048  930.776  929.614  928.835  928.187  927.593  927.318  926.954  926.700  926.566  926.491  926.158  926.119  926.126  926.084  925.934  925.833  925.732  925.656  925.590  925.538  925.492  925.452  925.012  924.543  924.407  924.376  924.444  924.365  924.756  925.096 39
2320.10 ( 6852.57    9.79   0.062) |  827.590 |  473.323  916.812  956.211  896.632  852.165  801.661  813.548  818.443  821.362  823.163  824.264  825.266  825.851  826.492  827.023  827.144  827.414  827.439  827.521  827.487  827.522  827.579  827.632  827.628  827.572  827.549  827.611  827.572  827.288  826.933  827.126  827.381  827.410  827.592  826.255  827.390  827.208  826.391  826.864 39
2319.80 ( 6443.80   10.04   0.069) |  913.878 |  551.317 1060.044 1108.948 1083.574 1072.377  895.518  697.124  851.050  875.717  887.410  894.300  899.698  902.542  905.422  907.496  908.822  909.951  910.720  911.488  911.870  912.255  912.514  912.802  913.034  913.300  913.589  913.652  913.695  913.717  913.741  913.716  913.612  913.480  913.429  912.764  912.262  912.679  913.030  913.720 39
2319.50 ( 6636.68    9.91   0.065) |  853.291 |  469.209  971.390  991.585  968.066  953.316  901.119  815.431  833.768  841.271  845.320  847.682  849.571  850.524  851.462  852.175  852.614  852.860  853.010  853.240  853.334  853.352  853.312  853.345  853.329  853.317  853.189  853.213  853.237  853.116  853.244  853.276  853.176  853.035  853.073  852.751  852.555  852.915  845.541  853.031  853.293 40
2319.20 ( 6392.72   10.03   0.075) |  917.097 |  561.880 1071.518 1079.809 1047.329 1002.728  997.234  991.795  987.394  793.496  883.737  897.380  903.998  907.827  910.135  912.089  913.146  913.809  914.449  915.070  915.487  915.918  916.088  916.402  916.595  916.568  916.820  916.917  916.878  916.958  916.934  916.284  915.982  913.082  916.163  905.650  899.403  916.100  916.819  916.880  916.813 40
2318.90 ( 6775.95    9.71   0.048) |  832.657 |  525.800 1043.113  973.192  901.749  824.495  832.017  833.023  832.850  832.687  832.475  832.642  832.758  832.768  832.839  832.829  832.793  832.737  832.950  832.984  832.920  833.006  832.973  832.908  832.862  832.841  832.794  832.740  832.715  832.675  832.554  832.530  832.098  832.128  831.804  832.577  832.655  832.491 37
2318.60 ( 6364.97    8.80   0.052) |  872.095 |  462.542 1016.073  987.852  934.208  913.377  901.313  893.273  887.571  883.447  880.424  878.296  876.850  875.724  874.836  874.070  873.435  873.083  872.914  872.826  872.613  872.724  872.601  872.492  872.185  872.381  872.070  872.272  872.274  872.216  872.223  872.198  872.146  871.843  871.923  872.139  871.807  864.775 37
2318.30 ( 6437.43    9.05   0.086) |  867.823 |  671.708 1011.761  940.153  906.877  907.091  905.570  903.823  902.144  844.032  856.340  860.394  862.559  863.786  864.582  865.222  865.547  865.753  865.973  866.088  865.811  866.068  866.034  866.104  865.692  865.475  865.252  864.083  861.701  860.981  851.839  823.985  785.394  854.160  808.239  809.147  786.737  528.225  859.847  799.503  803.241 40
2318.00 ( 6819.75    9.13   0.063) |  795.202 |  509.994  959.127  887.396  793.968  809.147  810.783  784.061  790.821  792.752  793.484  793.808  794.113  794.187  794.456  794.604  794.820  794.770  794.859  794.891  794.777  794.784  794.794  794.698  794.593  794.275  793.929  793.035  792.355  791.365  785.495  769.246  784.989  788.125  781.943  770.961  773.804  143.781  755.861  726.404 39
2317.70 ( 5880.54    9.09   0.092) | 1009.943 |  527.230 1092.850 1189.025 1108.748  943.607 1005.692 1011.382 1012.201 1012.007 1011.397 1010.836 1010.420 1009.910 1009.423 1009.096 1009.338 1009.071 1008.927 1008.893 1008.967 1008.989 1009.030 1008.768 1008.723 1008.815 1008.389 1007.407 1007.793 1007.830 1006.917 1001.743 1005.984 1009.459 1008.460  944.556  980.809 36
2317.40 ( 6062.87    9.14   0.058) |  981.770 |  439.156 1091.468 1115.824 1066.662 1040.040 1023.724 1012.486 1004.370  998.766  994.669  991.712  989.283  987.627  986.116  984.807  984.285  983.775  983.200  982.804  982.227  982.334  981.978  980.873  980.869  981.412  981.246  981.364  981.951  981.675  981.989  981.912  981.106  981.266  981.470  981.296  980.878 36
2317.10 ( 6107.08   10.07   0.085) | 1005.073 |  583.501 1099.255 1162.537 1096.722 1003.270  983.170  995.248  999.528 1001.431 1002.463 1002.954 1003.033 1003.404 1003.345 1003.227 1003.344 1003.148 1003.093 1003.086 1002.563 1002.578 1002.261 1001.753 1001.427 1001.379 1001.583 1001.026 1001.907  997.830 1002.538  999.060  998.723 1004.606 1000.018  998.061 1005.011 1003.658 1003.841 1003.999 39
2316.80 ( 6565.42   10.30   0.070) |  920.680 |  602.409 1037.277 1050.290 1036.219 1026.705  825.628  888.782  902.171  908.175  911.531  913.791  915.242  916.483  917.228  917.799  918.146  918.349  918.686  918.669  918.672  919.017  919.355  919.270  919.477  919.473  919.161  918.288  918.502  917.301  919.294  916.518  917.730  918.782  918.007  903.200  895.507  814.792  918.951  889.073  919.494 40
2316.50 ( 5934.42   10.58   0.055) | 1030.115 |  527.955  998.253 1179.509 1154.123 1010.174 1052.314 1050.849 1047.179 1043.855 1040.990 1038.702 1036.734 1035.489 1034.318 1033.528 1032.731 1031.858 1031.451 1030.779 1030.423 1030.215 1030.071 1029.918 1029.350 1028.948 1028.757 1027.912 1028.990 1029.697 1030.043 1029.491 1030.116 1030.348 1030.171 1030.125 1029.880 1029.447 1029.650 1030.085 1029.798 40
2316.20 ( 6008.84    9.75   0.092) | 1019.328 |  667.516 1018.134 1201.835 1115.946 1086.105 1071.333 1061.559 1022.188 1026.643 1025.803 1024.509 1023.095 1022.284 1021.399 1021.027 1020.505 1019.754 1019.810 1019.335 1019.140 1019.095 1018.879 1018.934 1018.089 1018.002 1017.006 1016.313 1017.367 1018.415 1018.464 1016.797 1014.807 1019.420 1016.958 1019.063 1018.285 1018.995 1019.044 1015.129 39
2315.90 ( 6832.37    9.27   0.068) |  841.540 |  671.412  885.943  919.979  920.257  884.485  879.738  840.876  844.485  844.880  844.524  843.932  843.362  842.904  842.638  842.512  842.191  841.958  841.893  841.754  841.721  841.546  841.276  840.974  840.102  839.415  837.941  836.836  836.947  839.189  838.483  837.460  825.934  837.554  822.332  834.484  840.344  839.895  841.560  841.556  841.453 40
2315.60 ( 7094.36    9.18   0.059) |  777.548 |  472.391  923.530  919.609  810.240  836.361  836.480  739.716  759.349  766.353  769.878  771.891  773.213  774.058  774.732  775.513  775.907  776.267  776.611  776.767  776.894  776.978  777.177  777.206  776.992  776.690  776.742  776.023  776.196  776.558  775.739  777.033  774.550  765.573  434.849  164.975  774.446  777.447  777.076  777.215 39
2315.30 ( 6860.38    9.34   0.057) |  829.409 |  535.133  929.918  976.419  898.290  895.192  789.035  821.797  827.070  828.799  829.294  829.379  829.513  829.388  829.223  829.299  829.215  829.292  829.304  829.224  829.144  829.246  829.450  829.525  829.419  829.535  829.498  829.044  829.425  829.369  829.303  829.287  829.449  829.399  827.483  816.060  761.400  828.706  798.563  829.220  829.128 40
2315.00 ( 6833.45    9.40   0.046) |  834.281 |  517.110  959.708  961.728  858.408  823.479  833.823  835.258  835.295  834.997  834.637  834.625  834.540  834.486  834.519  834.596  834.671  834.588  834.533  834.656  834.617  834.592  834.483  834.490  834.464  834.461  834.421  834.403  834.369  834.332  834.233  834.286  834.170  834.115  834.112  834.298  834.150  834.075  834.284  809.174 39
2314.70 ( 6303.28    9.08   0.060) |  952.043 |  519.305  998.178 1075.789 1055.563  965.118  969.106  966.360  963.188  960.566  958.167  956.550  954.937  954.282  953.609  952.809  952.396  951.738  951.663  951.833  951.803  951.671  951.424  951.452  951.692  951.630  952.004  952.064  951.964  951.916  952.209  952.176  950.190  946.976  831.270  917.547 35
2314.40 ( 5851.45    8.99   0.082) | 1048.422 |  564.621  863.794 1187.456 1116.478 1140.584 1106.787 1091.386 1080.871 1073.112 1067.217 1062.558 1059.069 1056.469 1054.372 1052.449 1050.964 1049.769 1049.156 1048.313 1047.857 1047.232 1046.718 1046.021 1045.358 1043.266 1045.707 1047.559 1046.880 1047.966 1047.662 1048.609 1048.201 1047.692 1046.604 1048.561 1045.561 1045.512 1000.871 38
2314.10 ( 5936.15    8.87   0.098) | 1029.653 |  770.042 1013.821 1086.964 1075.715 1058.555 1047.932 1079.126 1060.019 1051.751 1046.193 1041.995 1039.015 1036.676 1035.016 1033.532 1032.404 1031.619 1030.907 1029.845 1029.360 1028.506 1027.433 1026.093 1024.169 1022.753 1017.992 1023.807 1024.070 1025.637 1024.845 1025.882 1027.952 1017.285 1023.179 1026.522 1028.064  985.729 1028.478 38
2313.80 ( 6150.69    9.09   0.068) |  980.650 |  667.718  963.432 1168.659 1107.116 1080.982 1064.888 1053.564  967.025  978.832  981.273  981.709  981.528  981.125  980.977  981.022  981.036  981.059  980.927  980.580  980.702  980.632  980.562  980.347  980.233  980.438  980.176  980.181  980.295  980.600  980.554  980.198  980.398  980.548  978.769  966.888  980.631  980.369  980.450  980.529  980.460 40
2313.50 ( 6420.99    9.82   0.053) |  961.742 |  545.475  993.091 1134.992 1022.768  961.607  973.053  972.344  970.222  968.273  966.593  965.288  964.164  963.308  962.823  962.482  962.336  962.243  962.089  962.048  962.062  962.154  962.097  962.053  962.012  961.925  962.112  962.093  962.030  961.980  961.930  961.880  961.794  961.396  960.804  961.591  960.976  961.410  961.754  879.768  961.088 40
2313.20 ( 6481.96    9.92   0.067) |  925.625 |  586.900  929.018 1059.880  992.722  984.193  975.466  916.695  926.337  927.644  927.659  927.118  926.753  926.299  926.057  925.615  925.470  925.112  925.235  925.292  925.234  925.332  925.054  925.169  925.092  924.790  924.955  925.247  925.190  924.844  924.162  923.627  919.305  891.874  891.697  921.417  916.951  922.243  814.210  896.304  924.593  925.132 41
2312.90 ( 6536.54    9.58   0.063) |  896.254 |  626.357  972.860  969.814 1003.752  892.101  900.754  900.962  899.949  898.832  898.222  897.492  897.289  896.952  896.831  896.494  896.364  896.015  896.413  896.312  896.114  896.159  895.894  896.009  895.892  895.911  895.668  895.835  896.195  896.269  896.334  896.292  895.280  893.705  886.143  872.092  885.028  853.321  707.660 38
2312.60 ( 5923.32    8.98   0.072) |  993.706 |  600.881 1036.424 1146.805 1048.949 1033.255 1022.184 1014.465 1008.841 1004.671 1001.779  999.745  998.247  997.357  996.503  995.737  995.162  994.789  994.723  994.367  994.014  994.015  993.703  993.813  993.669  993.711  993.221  993.263  993.580  993.542  993.815  993.818  992.786  992.284  966.248  932.526  715.092  715.092 37
2312.30 ( 5027.53    8.79   0.146) | 1160.916 |  599.986 1230.027 1307.482 1254.548 1233.012 1221.183 1211.819 1167.014 1168.835 1167.798 1166.291 1164.801 1163.532 1162.432 1161.392 1160.652 1160.106 1159.492 1158.984 1158.190 1157.758 1156.788 1156.115 1155.719 1154.394 1152.035 1152.105 1142.467 1127.885 1136.981 1112.853 1107.716 1004.683 1137.133 1117.309  877.263 1096.016 1160.971 38
2312.00 ( 4957.62    8.81   0.147) | 1182.752 |  813.856 1126.963 1354.144 1315.750 1275.607 1200.387 1202.144 1198.493 1194.497 1190.954 1187.961 1186.036 1184.083 1182.243 1180.518 1179.591 1178.702 1177.951 1177.408 1176.328 1175.160 1175.809 1174.833 1173.272 1171.126 1168.923 1168.862 1154.724 1148.692 1125.556  856.944 1097.421 1148.477 1041.462 34
2311.70 ( 5895.62    8.09   0.131) |  989.579 |  531.254 1121.572 1099.590 1046.528  959.948 1001.200 1000.231  997.824  995.480  993.400  991.681  990.239  989.322  988.477  987.698  987.083  986.642  986.226  985.201  985.281  985.624  984.497  982.497  983.628  983.440  987.274  986.425  983.900  961.577  883.594  714.716  989.279 32
2311.40 ( 6111.08    8.06   0.199) |  963.661 |  582.918  969.499 1040.097 1016.953  948.196  983.271 1007.474  954.166  959.725  961.092  961.125  960.760  960.296  960.112  959.570  958.378  957.176  955.749  954.765  955.677  955.012  951.848  944.871  947.743  955.113  953.963  950.961  926.844  812.110  932.803  747.978  758.354  768.025  962.814  963.172 35
2311.10 ( 5969.06    8.42   0.135) | 1017.352 |  633.586 1011.485 1201.389 1108.913 1109.451 1101.203 1045.988 1004.216 1012.263 1014.612 1015.313 1015.460 1015.175 1015.106 1014.651 1014.267 1014.170 1013.904 1014.076 1014.189 1014.347 1014.146 1013.107 1013.076 1014.002 1012.663 1011.353 1011.372 1006.799 1002.593  973.694  290.681  910.807 1006.553  992.929 1017.223 1017.302 1017.366 38
